flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
55.68836448,929983.2,6,63.6,69.8446739,69.8446739,0,0,0,0,0,1,0,0,0,1.4,0,443.6,1630.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,24003.4,66,4410,1561.768932,1202.96279,1242.4,166524178.6,13.5,55.86748382,1705.45708,1455479.636,1,244.6,0
7.223450756,591567.2,6,63.2,75.62322536,75.62322536,0,0,0,0,0,1,0,0,0,0,0,26,562.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6263.8,66,1184,372.5869507,424.5118383,1090.2,166526147.1,13.5,26.3570782,598.1037619,223335.3998,1,244.6,0
120.4687087,41036.9,4.8,50.8,5.377273225,5.377273225,0,0,0,0,0,1,0,0,0,0,0,145.1,290.5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3445.7,64.8,790,225.9496301,229.1054021,180.3,166523225,13.5,21.27287902,324.4301327,52852.31023,1,244.6,0
12.78032281,916413,6,215.2,73.74608573,73.74608573,0,0,0,0,0,1,0,0,1,0,0,48,942.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12471,54,5858,831.6095024,1532.22284,66,166519772.3,13.5,40.7080968,2171.030794,2367795.148,1,244.6,0
63.80500324,3777383.7,6,83.1,58.24922328,58.24922328,0,0,0,0,0,1,0,0,0,0,0,145.2,3721.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,14993.5,1519.7,4265.2,2593.789683,1109.701378,2967.7,0.001430893,5.5,71.7555362,1569.354739,1556038.351,0.9,38.5,0
46.24774027,2278673.8,7.1,186.3,44.11736317,44.11736317,0,0,0,0,0,1,0,0,0,0,0,131.4,2309.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7342.1,66,1997,487.9700789,695.8395344,81.8,166520116.3,13.5,31.20159706,985.7563223,487582.7685,1,244.6,0
42.90110779,2900800.2,6,215.2,66.21041004,66.21041004,0,0,0,0,0,1,0,0,0,0,0,103,2840.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1666.2,66,1369.2,345.3146032,502.7471811,210.8,0.000346208,5.5,25.2504244,710.991882,289177.5253,0.9,38.5,0
27.4000737,2330292,7.1,64,73.13467971,73.13467971,0,0,0,0,0,1,0,0,0,1.8,0,75.6,2151.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,14996,66,1948.4,946.107315,706.5006875,1541,166519992,13.5,43.37189054,1001.186009,503415.6422,1,244.6,0
17.72090423,1039279,7.1,133.2,201.6024623,201.6024623,0,0,0,0,0,1,0,0,0.4,1.2,0,50.1,1021.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2478.4,180.6,1320,566.717619,521.7613187,326.8,0.004499388,5.5,32.86693388,737.8819332,304352.9761,0.9,38.5,0
17.72370133,662590.7,6,148,68.11217632,68.11217632,0,0,0,0,0,1,0,0,0,1.8,0,26.1,613.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,19569.8,210.8,1514,1289.067717,449.232558,575,166523857.1,13.5,50.80212599,631.9970604,231978.4641,0.9,244.6,0
8.203970432,167331.4,7.1,151.5,41.491189,41.491189,0,0,0,0,0,1,0,0,0.1,1.4,0,48.5,231.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,945.7,75,378.1,168.5128175,107.2758966,155,0.009788585,5.5,18.287592,151.7110279,13968.96274,0.9,38.5,0
21.34000974,531172.2,8.2,180.9,111.9937854,111.9937854,0,0,0,0,0,1,0,0,0,1.6,0,16.8,463.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1803,204.4,1514,489.1003175,503.1545902,208.4,0.001524901,5.5,29.55916972,711.5680454,289582.2109,0.9,38.5,0
21.51119528,969268,6,63.6,116.7531578,116.7531578,0,0,0,0,0,1,0,0,0,1.7,0,111.1,1002.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,17529,66,2527.6,1099.142208,884.5701239,1668.6,166517630.4,13.5,46.69428161,1254.206508,804179.701,1,244.6,0
0.981086111,1497971,6,123,999.4106241,999.4106241,0,0,0,0,0,1,0,0,0,0,0,5,980.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.000265312,5.5,11.48912529,0,0,0,38.5,0
7.010768104,9100.1,12.2,101.5,4.780539506,4.780539506,0,0,0,0,0,0,0,0,0,0,0,24.8,52.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1812.3,61.2,220.4,116.7079928,55.7416951,121.1,166522894.3,13.5,15.29169109,78.91439998,3117.637924,1,244.6,0
8.496460438,99081.8,7.1,94.9,27.13732997,27.13732997,0,0,0,0,0,1,0,0,0.2,0.4,0,27.8,139.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1819,66,430.7,110.531183,98.92389846,273.6,166519386,13.5,14.5434215,138.3303808,15720.83814,1,244.6,0
10.46069622,756966.2,6,64,94.07112036,94.07112036,0,0,0,0,0,1,0,0,0,1.8,0,62.2,779.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,8113.6,1106.6,1708,1491.586071,158.6075044,1426.7,0.001960516,5.5,54.60955203,224.3048839,69877.02528,0.4,38.5,0
65.13449304,3236649.4,6,198.4,50.28189297,50.28189297,0,0,0,0,0,1,0,0,0,0,0,219.9,3275.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3473.8,347.6,1909.6,843.3595238,634.5428812,396,0.002900505,5.5,39.78677387,897.3791485,474219.7744,0.9,38.5,0
0.612685704,260.1,13.7,134.2,9.160430042,9.160430042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,911.2,88.7,280.6,153.1452778,70.43046288,176.8,0.007010579,5.5,17.41968583,99.60371581,7092.915075,0.9,38.5,0
9.09427762,97469,10.9,95,12.64409866,12.64409866,0,0,0,0,0,0,0,0,0,0,0,21,127.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2079,53,585.4,129.7316222,136.224819,295.3,166525712.9,13.5,16.00938584,194.0335238,40163.37845,1,244.6,0
16.29127398,14739.6,10.5,67.8,36.79198092,36.79198092,0,0,0,0,0,0,0,0,0,0.1,0,52.3,105.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,474.2,54,132.2,81.91920635,24.78959973,96,0.009097505,5.5,12.77573363,35.05778815,834.2155704,0.8,38.5,0
22.68643296,40921.6,9.3,126.5,12.74245886,12.74245886,0,0,0,0,0,1,0,0,0.7,0.8,0,105.2,228.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1825.6,66,285.2,117.0828093,65.74535656,148.7,166525151.3,13.5,15.28419101,93.26561289,4559.923323,1,244.6,0
26.77142909,474893.2,6,63.2,34.98358548,34.98358548,0,0,0,0,0,1,0,0,0,0.8,0,111.7,615.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3529.7,66,1227.7,572.0874206,549.0918306,527.5,0.012642097,5.5,32.1539043,776.5331138,375035.8734,0.9,38.5,0
65.87278192,941457.1,10.4,82.7,36.88141575,36.88141575,0,0,0,0,0,1,0,0,0,0.6,0,149,1030.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1007.7,62.2,473.3,155.3985317,139.2924468,357.9,0.007154894,5.5,17.11094776,196.9892674,46643.40983,0.9,38.5,0
6.606109738,161852.4,6.6,133.2,20.67481901,20.67481901,0,0,0,0,0,1,0,0,0,0,0,11.6,157.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12014.4,54,2672.4,763.3323521,872.0315994,1066.6,166521120.2,13.5,39.01039749,1234.746702,775982.5751,1,244.6,0
46.17813182,42678.1,12.6,120.9,4.816826392,4.816826392,0,0,0,0,0,0,0,0,0,0.3,0,98.9,209.6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1196.4,50,208.2,76.82021634,44.69459454,87.8,166518211.8,13.5,12.3953289,63.35709998,2036.467065,1,244.6,0
13.16350372,22957.2,7.1,98.2,18.81357226,18.81357226,0,0,0,0,0,1,0,0,0,0,0,75.2,153.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,495.3,66,130.9,85.77507937,24.30835211,107.8,0.022515202,5.5,13.0731032,34.37720123,782.5074245,0.9,38.5,0
5.662610841,599751.9,6,115.9,68.811443,68.811443,0,0,0,0,0,1,0,0,0.8,1.2,1.5,18.3,560.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,38223.7,94.8,5858,2533.797736,1828.631065,789.5,166524022.9,13.5,71.15414668,2585.656943,3347070.58,1,244.6,0
60.17783043,1905033,8.7,57.6,34.23894578,34.23894578,0,0,0,0,0,1,0,0,0,1,0,128.6,1915.4,0,1,0,0,0,0,0,1,0,0,0,0,1,1,25636.4,50,8174.8,1677.8884,1852.720239,1518,166519028.5,13.5,57.8241546,2626.865964,3626543.317,1,244.6,0
12.88202763,267979,11.5,105.8,22.79128105,22.79128105,0,0,0,0,0,0,0,0,0,0,0,17.4,254.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1886.2,196.4,1514,498.3394444,501.8092152,231.4,0.005184388,5.5,29.99086217,709.6653978,288837.8648,0.9,38.5,0
18.31065555,1576997,6,231,84.56823547,84.56823547,0,0,0,0,0,1,0,0,0,2,0,74,1547.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,363,66,66,66,0,66,0.000386,5.5,11.48912529,0,0,0,38.5,0
58.35303206,426317.4,6,112.5,16.60175762,16.60175762,0,0,0,0,0,1,0,0,0,0.2,0,180.8,697.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2217.7,58.8,852,145.0656401,194.5410705,85.3,166525055.6,13.5,17.04471883,275.6434709,38239.96619,1,244.6,0
18.85705352,961683,6,146,41.83718901,41.83718901,0,0,0,0,0,1,0,0,0,1.5,0,38.9,884.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1187.1,54,216.9,74.60104157,36.04533907,159.7,166517510,13.5,11.90823538,34.34423079,1035.052055,1,244.6,0
27.56284413,2682350.2,6,148,88.39796727,88.39796727,0,0,0,0,0,1,0,0,0,2,0,72.6,2435.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,21550.2,66,4410,1407.985192,1229.882041,983.8,166518911.1,13.5,53.13214507,1739.773815,1515116.365,1,244.6,0
19.71828163,34639.2,7.1,60.1,11.33152981,11.33152981,0,0,0,0,0,1,0,0,0,0.3,0,127.9,261,0,1,0,0,0,0,0,1,0,0,0,0,1,1,623.5,54,196.8,105.950754,52.15442439,114.7,0.016350007,5.5,14.4410954,73.7574943,3323.595629,0.9,38.5,0
68.11807144,43022.2,13.7,80.9,7.790177114,7.790177114,0,0,0,0,0,0,0,0,0,0.1,0,105.1,225.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,501.8,50,142.2,83.555,37.7056196,110.2,0.008969092,5.5,12.85237773,53.32379861,1727.157798,0.9,38.5,0
1.2144526,274400.8,6,148,188.1466008,188.1466008,0,0,0,0,0,1,0,0,0,2,0,13,227.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3403.8,66,1369.2,561.4803175,622.4228806,790,0.002187395,5.5,32.59648046,880.2388793,431357.9871,0.9,38.5,0
177.8907903,21115.8,9.3,133.7,4.877350878,4.877350878,0,0,0,0,0,1,0,0,0.4,1.6,0,61.8,125,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1571.5,66,230,100.7895451,51.85613236,123.3,166517133.6,13.5,14.15099322,72.74058238,2669.229092,1,244.6,0
41.04845703,1331502.2,6,166.7,51.90789064,51.90789064,0,0,0,0,0,1,0,0,0,1.4,0,127.1,1410.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,28405.2,361.3,6871.6,1879.029411,1573.983812,951.1,166525464.1,13.5,61.26606758,2227.564481,2580616.6,1,244.6,0
7.614073586,1016737,6,231,126.8045985,126.8045985,0,0,0,0,0,1,0,0,0,2,0,35,964.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3991,43,1514,264.4913525,488.50578,66,166522438.6,13.5,22.977776,692.2506088,241019.8604,1,244.6,0
100.3589559,2784.6,8.7,65.1,13.86766271,13.86766271,0,0,0,0,0,1,0,0,0.5,1.2,0,0.8,3.4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,438.1,54.4,143.2,76.01623016,27.16701104,81.8,0.019831991,5.5,12.30742522,38.41995547,1291.034117,0.9,38.5,0
28.97691035,2186703,6,148,71.28088273,71.28088273,0,0,0,0,0,1,0,0,0,0,0,83,2065.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,19123,66,2962,1251.556764,928.2346134,790,166521596,13.5,50.10416399,1311.828607,860854.9119,1,244.6,0
8.199859524,479684.7,6,180.1,54.33726293,54.33726293,0,0,0,0,0,1,0,0,0,0,0,30.5,458.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,508,66,147,94.79246032,35.47307997,83,0.011975193,5.5,13.72220745,50.16651079,1408.175225,0.9,38.5,0
59.65468657,443660.4,8.7,106.2,13.84403436,13.84403436,0,0,0,0,0,1,0,0,0,0.2,0,156.2,673.6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,909.2,60,330.4,143.890873,90.40613378,283.8,0.023281908,5.5,16.69721906,127.8535805,20176.78119,0.9,38.5,0
